pos,neg,neu,compound,Emotion,Author,Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Selected,Selected (1)
0.0,0.0,1.0,0.0,Joy,@franceinfo,"DIRECT 🔴 Guerre en Ukraine : plus de 8 millions de déplacés en Ukraine au 3 mai, selon l'ONU

https://t.co/dVMVkLjYfU https://t.co/1N65WmxWpF",2022-05-10 12:16:35,fr,,5.0,3.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"Guerre en Ukraine : ""Nous avons des preuves formelles"" de crimes de guerre à Boutcha, affirme le procureur adjoint de la ville

https://t.co/sJUE7n2HTE https://t.co/dswI0PyPSA",2022-05-10 09:50:00,fr,,33.0,6.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"Guerre en Ukraine : le président américain réactive une loi d'assistance militaire datant de la Seconde Guerre mondiale

https://t.co/uUatPIDSQ0 https://t.co/NMHtg2tJJU",2022-05-10 08:29:00,fr,,23.0,8.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"Ukraine : à Kiev, civils et militaires exposent des trophées de guerre en pleine rue comme ""preuves"" de l'invasion russe

https://t.co/atMSKHAFXC https://t.co/nEsVUzwZkt",2022-05-10 08:07:32,fr,,24.0,15.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.062,0.938,-0.2023,Joy,@franceinfo,"3⃣ En Ukraine, les combats s'intensifient dans le sud et l'est du pays

Des batailles ont eu lieu à Odessa et dans la région de Louhansk ⤵️

https://t.co/dVMVkLjYfU https://t.co/nj6cwba0rF",2022-05-10 06:12:48,fr,,2.0,0.0,@franceinfo,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.107,0.893,-0.2023,Surprise,@franceinfo,"DIRECT. Guerre en Ukraine : les combats s'intensifient dans le sud et l'est du pays

https://t.co/dVMVkLBz7s https://t.co/JGRqYoipBd",2022-05-10 05:36:00,fr,,5.0,1.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"Guerre en Ukraine : l'Union européenne a gelé près de 40 milliards d'euros d'avoirs russes, selon le commissaire européen Didier Reynders

https://t.co/mM5P2XvugS https://t.co/bjWSIqFJRZ",2022-05-09 17:03:18,fr,,25.0,16.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"Guerre en Ukraine : l'ambassadeur russe en Pologne arrosé de faux sang

https://t.co/M40UrHS71g https://t.co/r7t25aDSEu",2022-05-09 14:59:17,fr,,489.0,110.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1318.0,2133439.0,11733.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"Guerre en Ukraine : l'Afrique fait face à un doublement du prix des engrais qui risque de pénaliser les futures récoltes

https://t.co/NQsDG9O1IW https://t.co/Xd82w6QRW3",2022-05-09 14:23:10,fr,,17.0,13.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1318.0,2133439.0,11733.0,True,,,No,No
0.1,0.0,0.9,0.2732,Surprise,@franceinfo,"Guerre en Ukraine : en visite surprise à Odessa, le président du Conseil européen forcé de s'abriter à cause de frappes

https://t.co/M8zIgwrlzc https://t.co/RK8EUD0uX9",2022-05-09 13:54:53,fr,,23.0,7.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1318.0,2133439.0,11733.0,True,,,No,No
0.0,0.0,1.0,0.0,Fear,@franceinfo,"DIRECT  🔴  Guerre en Ukraine : la paix ne se construira pas dans ""l'humiliation"" de la Russie, affirme Macron

https://t.co/9s1R8SKrs6 https://t.co/QOASr6wxII",2022-05-09 13:53:50,fr,,184.0,33.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1318.0,2133439.0,11733.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"RT @franceinfoplus: Guerre en Ukraine : ce que l'on sait du bombardement d'une école dans la région de Louhansk 

👉 https://t.co/ilLqJ7DNmw…",2022-05-09 12:55:36,fr,,0.0,5.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1318.0,2133439.0,11733.0,True,,,No,No
0.075,0.0,0.925,0.2732,Joy,@franceinfo,"DIRECT 🔴  Guerre en Ukraine : en visite surprise à Odessa, le président du Conseil européen Charles Michel forcé de s'abriter à cause de frappes

Suivez le live ⤵️

https://t.co/9s1R8SKrs6 https://t.co/2GCpT2UW5e",2022-05-09 12:37:19,fr,,29.0,11.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"🔴 🗣️ ""Nous ne sommes pas en guerre contre la Russie. Il n’appartient qu’à l’Ukraine de définir les conditions de négociations avec la Russie mais notre devoir est d’être à ses côtés pour obtenir le cessez-le-feu. Puis nous serons là pour reconstruire l’Ukraine, en Européens.” https://t.co/OCGw5y5Nj9",2022-05-09 12:07:13,fr,,33.0,18.0,@franceinfo,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.064,0.0,0.936,0.34,Joy,@franceinfo,"🔴 🗣 “La liberté et l’espoir dans l’avenir ont le visage de l’UE”, assure Emmanuel Macron pour qui l’objectif, c’est “faire cesser cette guerre au plus vite, que l’Ukraine puisse tenir et la Russie ne jamais l’emporter”. https://t.co/OhuArWlvO1",2022-05-09 12:04:32,fr,,36.0,16.0,@franceinfo,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"Commémorations du 9-mai : à Berlin, prorusses et défenseurs de l'Ukraine défilent chacun de leur côté

https://t.co/phtZD4Irr0 https://t.co/2WBiGf2IrW",2022-05-09 10:47:45,fr,,9.0,2.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.186,0.814,-0.4939,Surprise,@franceinfo,"L'armée russe défend ""la patrie"" face à une ""menace inacceptable"" en Ukraine, affirme Poutine

https://t.co/coojwE8Nvj https://t.co/hDpG5JxdnV",2022-05-09 10:27:15,fr,,25.0,4.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"Commémorations du 9 mai 1945 : dans l'Est de l'Ukraine, malgré la guerre, certains veulent célébrer la ""date sainte""

https://t.co/6zDA6zhA9Z https://t.co/sHDVNXEHdp",2022-05-09 09:49:52,fr,,15.0,3.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"Guerre en Ukraine : ce que l'on sait du bombardement d'une école dans la région de Louhansk

https://t.co/g7Cd1Jalmh https://t.co/yfYlaEw5XH",2022-05-09 09:32:32,fr,,4.0,2.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"Guerre en Ukraine : des miliciens du groupe Wagner quittent l'Afrique pour ""se livrer à des provocations auprès de la population ukrainienne"", selon un spécialiste

https://t.co/K5jxE1LWvZ https://t.co/r0RgIs4Quv",2022-05-09 08:52:37,fr,,22.0,20.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"Guerre en Ukraine : l'envoi de troupes occidentales est ""une ligne rouge"" à ne pas franchir pour le porte-parole de l'ambassade de Russie en France

https://t.co/JPtml6hL7L https://t.co/Mfi8x9rb39",2022-05-09 08:30:03,fr,,29.0,10.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"🗣 Utilisation de l’arme nucléaire ➡️ “La Russie a dit clairement qu’elle n’avait pas en tête d’utiliser l’arme nucléaire en Ukraine” et “c’est toujours le cas”, affirme le porte-parole de l’ambassade de Russie en France. https://t.co/SG7WgBAJrV",2022-05-09 05:53:19,fr,,8.0,3.0,@franceinfo,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,🗣 La Russie ne parle pas de guerre en Ukraine ➡️ “Utiliser le mot guerre est un peu déplacé pour caractériser la situation actuelle en Ukraine” pour Alexander Makogonov. “Personne n’a déclaré la guerre à personne.” https://t.co/eJwwrxyKGo,2022-05-09 05:47:13,fr,,13.0,6.0,@franceinfo,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"Guerre en Ukraine : qui est Sergueï Lavrov, le ministre des Affaires étrangères russe ""qui n'est pas là pour faire aimer son pays, mais pour le faire craindre"" ?

https://t.co/pycOtRsW0X https://t.co/n3WQoiftIV",2022-05-09 05:11:17,fr,,27.0,11.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"Guerre en Ukraine : ""Il est absolument clair que Poutine n’a plus aucune limite"", affirme Olha Stefanishyna, vice-première ministre ukrainienne

https://t.co/t9VsbLtN6r https://t.co/SOi28L3Njo",2022-05-09 05:01:20,fr,,27.0,7.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"🔴 DIRECT - 🗣 Guerre en Ukraine ➡️ ""L'objectif que Poutine a assigné à son armée, c’est de contrôler toute la zone du Donbass, quel qu’en soit le prix”, dénonce Olha Stefanishyna, vice-première ministre ukrainienne en charge de l’intégration européenne. https://t.co/IEArrD73yJ",2022-05-09 04:50:17,fr,,10.0,6.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Disgust,@franceinfo,"DIRECT 🔴 Défilé du 9-Mai en Russie : ""Comme en 1945, la victoire sera à nous"" dans la guerre en Ukraine, selon Vladimir Poutine

https://t.co/9s1R8SKrs6 https://t.co/1CX8uXus1p",2022-05-09 04:20:29,fr,,4.0,1.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"Guerre en Ukraine : ce qu'il faut retenir de la journée du dimanche 8 mai

https://t.co/87uuoOsdV7 https://t.co/1lQMLD80Y3",2022-05-08 18:49:39,fr,,19.0,4.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Fear,@franceinfo,"Guerre en Ukraine : le G7 s'engage à ""interdire ou supprimer progressivement"" les achats de pétrole russe, annonce la Maison Blanche

https://t.co/hrIAwSzTqo https://t.co/dMv3Tz7oxI",2022-05-08 16:30:38,fr,,42.0,15.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"Guerre en Ukraine : le Premier ministre canadien Justin Trudeau s'est rendu à Irpin, près de Kiev

https://t.co/pYVWRPx0i9 https://t.co/G50UDGYmPo",2022-05-08 16:00:01,fr,,158.0,39.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"Guerre en Ukraine : les psychothérapeutes des rescapés d'Azovstal décrivent des personnes ""traumatisées"", ""mutiques"" et ""en détresse""

https://t.co/jjZX6tsVwc https://t.co/hvvPRP3rbu",2022-05-08 15:55:00,fr,,22.0,12.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Sadness,@franceinfo,"Guerre en Ukraine : Bono et The Edge du groupe U2 ont donné un concert dans le métro de Kiev

https://t.co/34CQtEzmVU https://t.co/zU12ThdFTH",2022-05-08 14:01:25,fr,,450.0,71.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"Guerre en Ukraine : à Kiev, le premier musée qui documente la guerre ""en temps réel"" ouvre ses portes

https://t.co/Gda4ZS5fo3 https://t.co/5Bz3ettZVa",2022-05-08 12:51:12,fr,,50.0,10.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.13,0.0,0.87,0.34,Fear,@franceinfo,"Guerre en Ukraine : ""Nous trouverons ce qu'il y a à faire en terme de desescalade"", assure Jean-Luc Mélenchon  https://t.co/ddU8pWG97N https://t.co/MThSTwDuAj",2022-05-08 11:03:25,fr,,31.0,5.0,@franceinfo,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"Guerre en Ukraine : 60 disparus dans le bombardement d'une école dans l'est de l'Ukraine

https://t.co/X2ygBVMbTm https://t.co/54smoKwXaa",2022-05-08 11:01:52,fr,,13.0,21.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"Guerre en Ukraine : on vous explique pourquoi le 9 mai est une date-clé pour Vladimir Poutine

https://t.co/vCAsIhcDrn https://t.co/aZvUNWEaru",2022-05-08 09:19:50,fr,,12.0,5.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"DIRECT 🔴 Guerre en Ukraine : ""Poutine cherche à monter par la propagande le soutien qu'il a mais ce soutien risque fort de s'effriter lorsque les Russes vont sentir les sanctions"", explique Antoine Arjakovsky, historien. https://t.co/ryWQC5iDEX",2022-05-08 06:31:39,fr,,20.0,9.0,@franceinfo,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"DIRECT 🔴 Guerre en Ukraine : la symbolique comme arme de propagande ➡️ ""Il veut d'autres types de trophées"", analyse Antoine Arjakovsky, historien. ""C'est pourquoi il bombarde certaines villes comme Odessa"". https://t.co/WWxKpd0wqW",2022-05-08 06:23:18,fr,,17.0,9.0,@franceinfo,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"DIRECT 🔴 Guerre en Ukraine : commémoration russe du 9-Mai ➡️ ""Ce que va vouloir faire Poutine, c'est montrer sa puissance militaire avec le défilé"", décrypte Antoine Arjakovsky, historien. https://t.co/neuYxqPYJQ",2022-05-08 06:19:49,fr,,17.0,9.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"DIRECT 🔴 Position de LFI sur l'Ukraine : ""Qu'on s'assoit sur les principes, qu'on transgresse et qu'on abandonne sa propre identité, c'est un scandale"", selon Jean-Paul Besset, qui critique l'accord entre EELV et les Insoumis. https://t.co/bW80LaFUDo",2022-05-08 05:57:18,fr,,32.0,13.0,@franceinfo,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"Guerre en Ukraine : ce qu'il faut retenir de la journée du samedi 7 mai

https://t.co/CUhzJPNlw0 https://t.co/rlCRN7Ml9N",2022-05-07 19:53:02,fr,,10.0,5.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"Guerre en Ukraine : ""Toutes les femmes, tous les enfants, toutes les personnes âgées"" ont été évacués de l'aciérie Azovstal, annonce Kiev

https://t.co/JZII1LJXo1 https://t.co/foT1uS8S9N",2022-05-07 17:34:27,fr,,34.0,11.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Fear,@RTLFrance,"Trois mois après le début de la guerre en Ukraine, Renault a annoncé lundi 16 mai avoir cédé sa filiale russe. https://t.co/kN7ZSbQaVs",2022-05-16 11:29:39,fr,,4.0,2.0,,RTL France,"Information, coulisses, replays... Bienvenue sur le compte officiel de #RTL ! #RTLMatin #RTLMidi #RTLSoir ➡️ Suivez-nous également sur Instagram : rtl_france",365790.0,5092.0,241.0,1084344.0,6216.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@RTLFrance,"📻🗣️ ""On a une #inflation structurelle, ce n'est pas quelque chose de conjoncturel lié à la crise en #Ukraine, on l'avait déjà avant"", souligne @Francois_Ruffin dans #RTLMatin avec @BSportouch ⤵️ https://t.co/Aof3XfFDkI",2022-05-16 05:53:55,fr,,17.0,6.0,,RTL France,"Information, coulisses, replays... Bienvenue sur le compte officiel de #RTL ! #RTLMatin #RTLMidi #RTLSoir ➡️ Suivez-nous également sur Instagram : rtl_france",365790.0,5092.0,241.0,1084344.0,6216.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@RTLFrance,"Eurovision : si l'Ukraine ne le peut pas, qui organisera la prochaine édition ? https://t.co/GcOArMF7x3",2022-05-16 05:40:38,fr,,2.0,1.0,,RTL France,"Information, coulisses, replays... Bienvenue sur le compte officiel de #RTL ! #RTLMatin #RTLMidi #RTLSoir ➡️ Suivez-nous également sur Instagram : rtl_france",365790.0,5092.0,241.0,1084344.0,6216.0,True,,,No,No
0.0,0.0,1.0,0.0,Disgust,@RTLFrance,"Après sa victoire à l'Eurovision samedi soir, une question se pose, l'Ukraine pourra-t-elle accueillir la 67e édition sur son sol ? https://t.co/XWIvWu4Cq1",2022-05-15 14:32:00,fr,,7.0,2.0,,RTL France,"Information, coulisses, replays... Bienvenue sur le compte officiel de #RTL ! #RTLMatin #RTLMidi #RTLSoir ➡️ Suivez-nous également sur Instagram : rtl_france",365790.0,5092.0,241.0,1084344.0,6216.0,True,,,No,No
